2460911.156250000, 1.315467357053490E+08, -7.467995066686279E+07,  3.636525978684425E+03
2460911.166666667, 1.315595399277605E+08, -7.465672558666489E+07,  3.636060381930321E+03
2460911.177083333, 1.315723400403099E+08, -7.463349817689249E+07,  3.635595199454576E+03
2460911.187500000, 1.315851360425522E+08, -7.461026843831009E+07,  3.635130425624549E+03
2460911.197916667, 1.315979279340428E+08, -7.458703637168230E+07,  3.634666054822505E+03
2460911.208333333, 1.316107157143372E+08, -7.456380197777389E+07,  3.634202081441879E+03
2460911.218750000, 1.316234993829914E+08, -7.454056525734961E+07,  3.633738499846309E+03
2460911.229166667, 1.316362789395615E+08, -7.451732621117438E+07,  3.633275304429233E+03
2460911.239583333, 1.316490543836038E+08, -7.449408484001324E+07,  3.632812489572912E+03
2460911.250000000, 1.316618257146750E+08, -7.447084114463131E+07,  3.632350049655885E+03
2460911.260416667, 1.316745929323321E+08, -7.444759512579380E+07,  3.631887979082763E+03
2460911.270833333, 1.316873560361322E+08, -7.442434678426602E+07,  3.631426272206008E+03
2460911.281250000, 1.317001150256328E+08, -7.440109612081343E+07,  3.630964923433959E+03
2460911.291666667, 1.317128699003916E+08, -7.437784313620152E+07,  3.630503927152604E+03
2460911.302083333, 1.317256206599666E+08, -7.435458783119588E+07,  3.630043277736753E+03
2460911.312500000, 1.317383673039160E+08, -7.433133020656228E+07,  3.629582969591022E+03
2460911.322916667, 1.317511098317983E+08, -7.430807026306652E+07,  3.629122997097671E+03
2460911.333333333, 1.317638482431723E+08, -7.428480800147450E+07,  3.628663354646415E+03
2460911.343750000, 1.317765825375970E+08, -7.426154342255223E+07,  3.628204036634415E+03
2460911.354166667, 1.317893127146318E+08, -7.423827652706584E+07,  3.627745037455112E+03
2460911.364583333, 1.318020387738361E+08, -7.421500731578150E+07,  3.627286351479590E+03
2460911.375000000, 1.318147607147698E+08, -7.419173578946553E+07,  3.626827973123640E+03
2460911.385416667, 1.318274785369930E+08, -7.416846194888434E+07,  3.626369896791875E+03
2460911.395833333, 1.318401922400660E+08, -7.414518579480441E+07,  3.625912116870284E+03
2460911.406250000, 1.318529018235495E+08, -7.412190732799231E+07,  3.625454627741128E+03
2460911.416666667, 1.318656072870043E+08, -7.409862654921471E+07,  3.624997423823923E+03
2460911.427083333, 1.318783086299915E+08, -7.407534345923844E+07,  3.624540499519557E+03
2460911.437500000, 1.318910058520727E+08, -7.405205805883034E+07,  3.624083849221468E+03
2460911.447916667, 1.319036989528093E+08, -7.402877034875736E+07,  3.623627467334270E+03
2460911.458333333, 1.319163879317633E+08, -7.400548032978654E+07,  3.623171348273754E+03
2460911.468750000, 1.319290727884970E+08, -7.398218800268506E+07,  3.622715486422181E+03
2460911.479166667, 1.319417535225728E+08, -7.395889336822017E+07,  3.622259876206517E+03
2460911.489583333, 1.319544301335534E+08, -7.393559642715916E+07,  3.621804512031376E+03
2460911.500000000, 1.319671026210017E+08, -7.391229718026949E+07,  3.621349388297647E+03
2460911.510416667, 1.319797709844811E+08, -7.388899562831867E+07,  3.620894499439746E+03
2460911.520833333, 1.319924352235549E+08, -7.386569177207428E+07,  3.620439839851111E+03
2460911.531250000, 1.320050953377871E+08, -7.384238561230405E+07,  3.619985403969884E+03
2460911.541666667, 1.320177513267415E+08, -7.381907714977573E+07,  3.619531186178327E+03
2460911.552083333, 1.320304031899825E+08, -7.379576638525721E+07,  3.619077180914581E+03
2460911.562500000, 1.320430509270747E+08, -7.377245331951647E+07,  3.618623382598162E+03
2460911.572916667, 1.320556945375828E+08, -7.374913795332153E+07,  3.618169785641134E+03
2460911.583333333, 1.320683340210719E+08, -7.372582028744055E+07,  3.617716384492815E+03
2460911.593750000, 1.320809693771073E+08, -7.370250032264178E+07,  3.617263173550367E+03
2460911.604166667, 1.320936006052547E+08, -7.367917805969350E+07,  3.616810147251934E+03
2460911.614583333, 1.321062277050800E+08, -7.365585349936412E+07,  3.616357300020754E+03
2460911.625000000, 1.321188506761491E+08, -7.363252664242215E+07,  3.615904626302421E+03
2460911.635416667, 1.321314695180285E+08, -7.360919748963614E+07,  3.615452120501548E+03
2460911.645833333, 1.321440842302849E+08, -7.358586604177478E+07,  3.614999777089804E+03
2460911.656250000, 1.321566948124851E+08, -7.356253229960679E+07,  3.614547590464354E+03
2460911.666666667, 1.321693012641964E+08, -7.353919626390103E+07,  3.614095555096865E+03
2460911.677083333, 1.321819035849861E+08, -7.351585793542641E+07,  3.613643665410578E+03
2460911.687500000, 1.321945017744218E+08, -7.349251731495194E+07,  3.613191915847361E+03
2460911.697916667, 1.322070958320717E+08, -7.346917440324669E+07,  3.612740300863981E+03
2460911.708333333, 1.322196857575039E+08, -7.344582920107986E+07,  3.612288814894855E+03
2460911.718750000, 1.322322715502867E+08, -7.342248170922065E+07,  3.611837452385575E+03
2460911.729166667, 1.322448532099891E+08, -7.339913192843847E+07,  3.611386207807809E+03
2460911.739583333, 1.322574307361799E+08, -7.337577985950269E+07,  3.610935075595975E+03
2460911.750000000, 1.322700041284284E+08, -7.335242550318281E+07,  3.610484050199389E+03
2460911.760416667, 1.322825733863042E+08, -7.332906886024848E+07,  3.610033126108348E+03
2460911.770833333, 1.322951385093769E+08, -7.330570993146926E+07,  3.609582297742367E+03
2460911.781250000, 1.323076994972167E+08, -7.328234871761501E+07,  3.609131559595466E+03
2460911.791666667, 1.323202563493937E+08, -7.325898521945548E+07,  3.608680906109512E+03
2460911.802083333, 1.323328090654787E+08, -7.323561943776062E+07,  3.608230331767350E+03
2460911.812500000, 1.323453576450423E+08, -7.321225137330039E+07,  3.607779831025749E+03
2460911.822916667, 1.323579020876556E+08, -7.318888102684489E+07,  3.607329398375005E+03
2460911.833333333, 1.323704423928900E+08, -7.316550839916421E+07,  3.606879028260708E+03
2460911.843750000, 1.323829785603170E+08, -7.314213349102867E+07,  3.606428715188056E+03
2460911.854166667, 1.323955105895086E+08, -7.311875630320850E+07,  3.605978453613818E+03
2460911.864583333, 1.324080384800367E+08, -7.309537683647411E+07,  3.605528238039464E+03
2460911.875000000, 1.324205622314739E+08, -7.307199509159596E+07,  3.605078062936664E+03
2460911.885416667, 1.324330818433926E+08, -7.304861106934460E+07,  3.604627922795713E+03
2460911.895833333, 1.324455973153658E+08, -7.302522477049065E+07,  3.604177812103182E+03
2460911.906250000, 1.324581086469666E+08, -7.300183619580476E+07,  3.603727725356817E+03
2460911.916666667, 1.324706158377685E+08, -7.297844534605774E+07,  3.603277657039464E+03
2460911.927083333, 1.324831188873450E+08, -7.295505222202046E+07,  3.602827601674944E+03
2460911.937500000, 1.324956177952702E+08, -7.293165682446380E+07,  3.602377553731203E+03
2460911.947916667, 1.325081125611181E+08, -7.290825915415877E+07,  3.601927507739514E+03
2460911.958333333, 1.325206031844633E+08, -7.288485921187642E+07,  3.601477458178997E+03
2460911.968750000, 1.325330896648803E+08, -7.286145699838796E+07,  3.601027399584651E+03
2460911.979166667, 1.325455720019442E+08, -7.283805251446456E+07,  3.600577326443046E+03
2460911.989583333, 1.325580501952302E+08, -7.281464576087753E+07,  3.600127233296633E+03
2460912.000000000, 1.325705242443137E+08, -7.279123673839822E+07,  3.599677114631981E+03
2460912.010416667, 1.325829941487704E+08, -7.276782544779812E+07,  3.599226964995265E+03
2460912.020833333, 1.325954599081764E+08, -7.274441188984872E+07,  3.598776778891683E+03
2460912.031250000, 1.326079215221079E+08, -7.272099606532161E+07,  3.598326550863683E+03
2460912.041666667, 1.326203789901413E+08, -7.269757797498845E+07,  3.597876275423914E+03
2460912.052083333, 1.326328323118535E+08, -7.267415761962096E+07,  3.597425947126001E+03
2460912.062500000, 1.326452814868214E+08, -7.265073499999097E+07,  3.596975560475141E+03
2460912.072916667, 1.326577265146223E+08, -7.262731011687036E+07,  3.596525110032409E+03
2460912.083333333, 1.326701673948338E+08, -7.260388297103107E+07,  3.596074590340257E+03
2460912.093750000, 1.326826041270335E+08, -7.258045356324507E+07,  3.595623995929956E+03
2460912.104166667, 1.326950367107996E+08, -7.255702189428452E+07,  3.595173321358860E+03
2460912.114583333, 1.327074651457103E+08, -7.253358796492153E+07,  3.594722561173141E+03
2460912.125000000, 1.327198894313442E+08, -7.251015177592838E+07,  3.594271709930152E+03
2460912.135416667, 1.327323095672802E+08, -7.248671332807730E+07,  3.593820762190968E+03
2460912.145833333, 1.327447255530971E+08, -7.246327262214071E+07,  3.593369712512940E+03
2460912.156250000, 1.327571373883745E+08, -7.243982965889101E+07,  3.592918555449694E+03
2460912.166666667, 1.327695450726918E+08, -7.241638443910074E+07,  3.592467285592109E+03
2460912.177083333, 1.327819486056288E+08, -7.239293696354242E+07,  3.592015897486359E+03
2460912.187500000, 1.327943479867658E+08, -7.236948723298873E+07,  3.591564385727048E+03
2460912.197916667, 1.328067432156829E+08, -7.234603524821235E+07,  3.591112744875252E+03
2460912.208333333, 1.328191342919609E+08, -7.232258100998607E+07,  3.590660969525576E+03
2460912.218750000, 1.328315212151804E+08, -7.229912451908274E+07,  3.590209054250270E+03
2460912.229166667, 1.328439039849228E+08, -7.227566577627523E+07,  3.589756993651390E+03
2460912.239583333, 1.328562826007692E+08, -7.225220478233655E+07,  3.589304782308638E+03
2460912.250000000, 1.328686570623014E+08, -7.222874153803970E+07,  3.588852414824069E+03
2460912.260416667, 1.328810273691012E+08, -7.220527604415780E+07,  3.588399885788560E+03
2460912.270833333, 1.328933935207507E+08, -7.218180830146404E+07,  3.587947189819068E+03
2460912.281250000, 1.329057555168324E+08, -7.215833831073160E+07,  3.587494321506470E+03
2460912.291666667, 1.329181133569287E+08, -7.213486607273382E+07,  3.587041275467724E+03
2460912.302083333, 1.329304670406227E+08, -7.211139158824405E+07,  3.586588046312332E+03
2460912.312500000, 1.329428165674974E+08, -7.208791485803571E+07,  3.586134628664702E+03
2460912.322916667, 1.329551619371363E+08, -7.206443588288230E+07,  3.585681017130613E+03
2460912.333333333, 1.329675031491230E+08, -7.204095466355735E+07,  3.585227206349373E+03
2460912.343750000, 1.329798402030414E+08, -7.201747120083447E+07,  3.584773190941662E+03
2460912.354166667, 1.329921730984757E+08, -7.199398549548736E+07,  3.584318965539336E+03
2460912.364583333, 1.330045018350102E+08, -7.197049754828975E+07,  3.583864524781704E+03
2460912.375000000, 1.330168264122297E+08, -7.194700736001542E+07,  3.583409863304347E+03
2460912.385416667, 1.330291468297190E+08, -7.192351493143825E+07,  3.582954975757748E+03
2460912.395833333, 1.330414630870633E+08, -7.190002026333219E+07,  3.582499856777489E+03
2460912.406250000, 1.330537751838481E+08, -7.187652335647115E+07,  3.582044501021504E+03
2460912.416666667, 1.330660831196589E+08, -7.185302421162924E+07,  3.581588903147727E+03
2460912.427083333, 1.330783868940818E+08, -7.182952282958055E+07,  3.581133057814091E+03
2460912.437500000, 1.330906865067029E+08, -7.180601921109921E+07,  3.580676959671080E+03
2460912.447916667, 1.331029819571086E+08, -7.178251335695946E+07,  3.580220603402704E+03
2460912.458333333, 1.331152732448856E+08, -7.175900526793562E+07,  3.579763983670622E+03
2460912.468750000, 1.331275603696208E+08, -7.173549494480199E+07,  3.579307095147669E+03
2460912.479166667, 1.331398433309015E+08, -7.171198238833299E+07,  3.578849932525307E+03
2460912.489583333, 1.331521221283150E+08, -7.168846759930307E+07,  3.578392490472645E+03
2460912.500000000, 1.331643967614491E+08, -7.166495057848676E+07,  3.577934763696045E+03
2460912.510416667, 1.331766672298917E+08, -7.164143132665861E+07,  3.577476746864617E+03
2460912.520833333, 1.331889335332309E+08, -7.161790984459326E+07,  3.577018434680998E+03
2460912.531250000, 1.332011956710552E+08, -7.159438613306542E+07,  3.576559821855277E+03
2460912.541666667, 1.332134536429534E+08, -7.157086019284980E+07,  3.576100903071463E+03
2460912.552083333, 1.332257074485142E+08, -7.154733202472125E+07,  3.575641673050821E+03
2460912.562500000, 1.332379570873270E+08, -7.152380162945460E+07,  3.575182126514614E+03
2460912.572916667, 1.332502025589812E+08, -7.150026900782476E+07,  3.574722258158028E+03
2460912.583333333, 1.332624438630664E+08, -7.147673416060673E+07,  3.574262062717229E+03
2460912.593750000, 1.332746809991726E+08, -7.145319708857551E+07,  3.573801534917206E+03
2460912.604166667, 1.332869139668900E+08, -7.142965779250620E+07,  3.573340669475496E+03
2460912.614583333, 1.332991427658090E+08, -7.140611627317391E+07,  3.572879461146891E+03
2460912.625000000, 1.333113673955204E+08, -7.138257253135386E+07,  3.572417904645205E+03
2460912.635416667, 1.333235878556150E+08, -7.135902656782128E+07,  3.571955994732678E+03
2460912.645833333, 1.333358041456841E+08, -7.133547838335148E+07,  3.571493726141751E+03
2460912.656250000, 1.333480162653190E+08, -7.131192797871980E+07,  3.571031093642116E+03
2460912.666666667, 1.333602242141115E+08, -7.128837535470165E+07,  3.570568091966212E+03
2460912.677083333, 1.333724279916535E+08, -7.126482051207250E+07,  3.570104715894908E+03
2460912.687500000, 1.333846275975372E+08, -7.124126345160785E+07,  3.569640960182995E+03
2460912.697916667, 1.333968230313551E+08, -7.121770417408328E+07,  3.569176819603890E+03
2460912.708333333, 1.334090142926997E+08, -7.119414268027438E+07,  3.568712288923562E+03
2460912.718750000, 1.334212013811640E+08, -7.117057897095685E+07,  3.568247362926602E+03
2460912.729166667, 1.334333842963412E+08, -7.114701304690640E+07,  3.567782036405057E+03
2460912.739583333, 1.334455630378248E+08, -7.112344490889879E+07,  3.567316304136068E+03
2460912.750000000, 1.334577376052084E+08, -7.109987455770986E+07,  3.566850160915405E+03
2460912.760416667, 1.334699079980858E+08, -7.107630199411547E+07,  3.566383601542562E+03
2460912.770833333, 1.334820742160513E+08, -7.105272721889156E+07,  3.565916620805860E+03
2460912.781250000, 1.334942362586994E+08, -7.102915023281409E+07,  3.565449213519692E+03
2460912.791666667, 1.335063941256245E+08, -7.100557103665909E+07,  3.564981374502182E+03
2460912.802083333, 1.335185478164218E+08, -7.098198963120265E+07,  3.564513098571450E+03
2460912.812500000, 1.335306973306862E+08, -7.095840601722088E+07,  3.564044380534440E+03
2460912.822916667, 1.335428426680132E+08, -7.093482019548997E+07,  3.563575215224177E+03
2460912.833333333, 1.335549838279985E+08, -7.091123216678612E+07,  3.563105597473681E+03
2460912.843750000, 1.335671208102379E+08, -7.088764193188560E+07,  3.562635522104800E+03
2460912.854166667, 1.335792536143276E+08, -7.086404949156475E+07,  3.562164983969182E+03
2460912.864583333, 1.335913822398640E+08, -7.084045484659994E+07,  3.561693977911025E+03
2460912.875000000, 1.336035066864436E+08, -7.081685799776755E+07,  3.561222498774529E+03
2460912.885416667, 1.336156269536634E+08, -7.079325894584408E+07,  3.560750541418791E+03
2460912.895833333, 1.336277430411205E+08, -7.076965769160603E+07,  3.560278100702912E+03
2460912.906250000, 1.336398549484123E+08, -7.074605423582996E+07,  3.559805171485990E+03
2460912.916666667, 1.336519626751362E+08, -7.072244857929246E+07,  3.559331748642027E+03
2460912.927083333, 1.336640662208903E+08, -7.069884072277020E+07,  3.558857827041298E+03
2460912.937500000, 1.336761655852727E+08, -7.067523066703987E+07,  3.558383401568979E+03
2460912.947916667, 1.336882607678815E+08, -7.065161841287822E+07,  3.557908467102796E+03
2460912.958333333, 1.337003517683155E+08, -7.062800396106201E+07,  3.557433018527925E+03
2460912.968750000, 1.337124385861735E+08, -7.060438731236812E+07,  3.556957050755620E+03
2460912.979166667, 1.337245212210545E+08, -7.058076846757340E+07,  3.556480558667332E+03
2460912.989583333, 1.337365996725579E+08, -7.055714742745478E+07,  3.556003537170589E+03
2460913.000000000, 1.337486739402832E+08, -7.053352419278926E+07,  3.555525981187820E+03
2460913.010416667, 1.337607440238302E+08, -7.050989876435378E+07,  3.555047885615379E+03
2460913.020833333, 1.337728099227990E+08, -7.048627114292549E+07,  3.554569245379418E+03
2460913.031250000, 1.337848716367899E+08, -7.046264132928142E+07,  3.554090055417269E+03
2460913.041666667, 1.337969291654034E+08, -7.043900932419875E+07,  3.553610310640186E+03
2460913.052083333, 1.338089825082403E+08, -7.041537512845467E+07,  3.553130005992949E+03
2460913.062500000, 1.338210316649016E+08, -7.039173874282640E+07,  3.552649136409163E+03
2460913.072916667, 1.338330766349885E+08, -7.036810016809122E+07,  3.552167696841061E+03
2460913.083333333, 1.338451174181027E+08, -7.034445940502647E+07,  3.551685682237148E+03
2460913.093750000, 1.338571540138458E+08, -7.032081645440948E+07,  3.551203087553382E+03
2460913.104166667, 1.338691864218197E+08, -7.029717131701767E+07,  3.550719907749444E+03
2460913.114583333, 1.338812146416268E+08, -7.027352399362849E+07,  3.550236137788743E+03
2460913.125000000, 1.338932386728696E+08, -7.024987448501940E+07,  3.549751772649586E+03
2460913.135416667, 1.339052585151506E+08, -7.022622279196796E+07,  3.549266807306558E+03
2460913.145833333, 1.339172741680730E+08, -7.020256891525172E+07,  3.548781236741692E+03
2460913.156250000, 1.339292856312398E+08, -7.017891285564831E+07,  3.548295055944473E+03
2460913.166666667, 1.339412929042546E+08, -7.015525461393535E+07,  3.547808259900659E+03
2460913.177083333, 1.339532959867209E+08, -7.013159419089058E+07,  3.547320843614638E+03
2460913.187500000, 1.339652948782428E+08, -7.010793158729169E+07,  3.546832802094519E+03
2460913.197916667, 1.339772895784243E+08, -7.008426680391647E+07,  3.546344130333513E+03
2460913.208333333, 1.339892800868699E+08, -7.006059984154274E+07,  3.545854823369533E+03
2460913.218750000, 1.340012664031842E+08, -7.003693070094833E+07,  3.545364876203239E+03
2460913.229166667, 1.340132485269721E+08, -7.001325938291115E+07,  3.544874283868819E+03
2460913.239583333, 1.340252264578387E+08, -6.998958588820912E+07,  3.544383041396737E+03
2460913.250000000, 1.340372001953894E+08, -6.996591021762021E+07,  3.543891143817455E+03
2460913.260416667, 1.340491697392297E+08, -6.994223237192243E+07,  3.543398586176336E+03
2460913.270833333, 1.340611350889655E+08, -6.991855235189384E+07,  3.542905363533646E+03
2460913.281250000, 1.340730962442029E+08, -6.989487015831253E+07,  3.542411470923573E+03
2460913.291666667, 1.340850532045482E+08, -6.987118579195659E+07,  3.541916903417557E+03
2460913.302083333, 1.340970059696078E+08, -6.984749925360420E+07,  3.541421656064689E+03
2460913.312500000, 1.341089545389888E+08, -6.982381054403354E+07,  3.540925723951310E+03
2460913.322916667, 1.341208989122979E+08, -6.980011966402289E+07,  3.540429102148861E+03
2460913.333333333, 1.341328390891427E+08, -6.977642661435048E+07,  3.539931785736233E+03
2460913.343750000, 1.341447750691304E+08, -6.975273139579463E+07,  3.539433769792318E+03
2460913.354166667, 1.341567068518689E+08, -6.972903400913370E+07,  3.538935049422085E+03
2460913.364583333, 1.341686344369662E+08, -6.970533445514604E+07,  3.538435619719326E+03
2460913.375000000, 1.341805578240304E+08, -6.968163273461011E+07,  3.537935475781560E+03
2460913.385416667, 1.341924770126700E+08, -6.965792884830433E+07,  3.537434612721205E+03
2460913.395833333, 1.342043920024938E+08, -6.963422279700722E+07,  3.536933025658131E+03
2460913.406250000, 1.342163027931106E+08, -6.961051458149728E+07,  3.536430709708482E+03
2460913.416666667, 1.342282093841296E+08, -6.958680420255309E+07,  3.535927660003304E+03
2460913.427083333, 1.342401117751602E+08, -6.956309166095324E+07,  3.535423871673644E+03
2460913.437500000, 1.342520099658121E+08, -6.953937695747635E+07,  3.534919339846820E+03
2460913.447916667, 1.342639039556950E+08, -6.951566009290110E+07,  3.534414059687406E+03
2460913.458333333, 1.342757937444193E+08, -6.949194106800619E+07,  3.533908026318997E+03
2460913.468750000, 1.342876793315951E+08, -6.946821988357033E+07,  3.533401234921068E+03
2460913.479166667, 1.342995607168330E+08, -6.944449654037233E+07,  3.532893680643290E+03
2460913.489583333, 1.343114378997439E+08, -6.942077103919096E+07,  3.532385358650237E+03
2460913.500000000, 1.343233108799389E+08, -6.939704338080508E+07,  3.531876264117658E+03
2460913.510416667, 1.343351796570292E+08, -6.937331356599353E+07,  3.531366392225027E+03
2460913.520833333, 1.343470442306262E+08, -6.934958159553523E+07,  3.530855738159269E+03
2460913.531250000, 1.343589046003419E+08, -6.932584747020912E+07,  3.530344297111034E+03
2460913.541666667, 1.343707607657882E+08, -6.930211119079416E+07,  3.529832064270973E+03
2460913.552083333, 1.343826127265773E+08, -6.927837275806934E+07,  3.529319034844637E+03
2460913.562500000, 1.343944604823216E+08, -6.925463217281373E+07,  3.528805204041302E+03
2460913.572916667, 1.344063040326340E+08, -6.923088943580635E+07,  3.528290567073971E+03
2460913.583333333, 1.344181433771272E+08, -6.920714454782632E+07,  3.527775119159371E+03
2460913.593750000, 1.344299785154144E+08, -6.918339750965278E+07,  3.527258855529130E+03
2460913.604166667, 1.344418094471092E+08, -6.915964832206488E+07,  3.526741771422327E+03
2460913.614583333, 1.344536361718250E+08, -6.913589698584180E+07,  3.526223862063140E+03
2460913.625000000, 1.344654586891757E+08, -6.911214350176276E+07,  3.525705122694373E+03
2460913.635416667, 1.344772769987755E+08, -6.908838787060705E+07,  3.525185548573732E+03
2460913.645833333, 1.344890911002386E+08, -6.906463009315392E+07,  3.524665134958923E+03
2460913.656250000, 1.345009009931796E+08, -6.904087017018270E+07,  3.524143877111375E+03
2460913.666666667, 1.345127066772133E+08, -6.901710810247272E+07,  3.523621770296246E+03
2460913.677083333, 1.345245081519548E+08, -6.899334389080340E+07,  3.523098809786141E+03
2460913.687500000, 1.345363054170193E+08, -6.896957753595409E+07,  3.522574990868568E+03
2460913.697916667, 1.345480984720222E+08, -6.894580903870426E+07,  3.522050308816135E+03
2460913.708333333, 1.345598873165793E+08, -6.892203839983335E+07,  3.521524758942425E+03
2460913.718750000, 1.345716719503067E+08, -6.889826562012088E+07,  3.520998336523771E+03
2460913.729166667, 1.345834523728203E+08, -6.887449070034638E+07,  3.520471036884934E+03
2460913.739583333, 1.345952285837366E+08, -6.885071364128935E+07,  3.519942855324596E+03
2460913.750000000, 1.346070005826724E+08, -6.882693444372945E+07,  3.519413787167519E+03
2460913.760416667, 1.346187683692444E+08, -6.880315310844621E+07,  3.518883827723563E+03
2460913.770833333, 1.346305319430698E+08, -6.877936963621934E+07,  3.518352972343564E+03
2460913.781250000, 1.346422913037659E+08, -6.875558402782844E+07,  3.517821216341108E+03
2460913.791666667, 1.346540464509503E+08, -6.873179628405327E+07,  3.517288555078208E+03
2460913.802083333, 1.346657973842407E+08, -6.870800640567350E+07,  3.516754983883351E+03
