-4.581570226704164E-01, -2.748984349755820E+00,  2.091181441766858E-01
-4.586851722544329E-01, -2.747565869928049E+00,  2.090478641042463E-01
-4.592134241018312E-01, -2.746146844330969E+00,  2.089776080757801E-01
-4.597417831072367E-01, -2.744727274127424E+00,  2.089073766550044E-01
-4.602702541526335E-01, -2.743307160531225E+00,  2.088371704024802E-01
-4.607988421068700E-01, -2.741886504807019E+00,  2.087669898755568E-01
-4.613275518251161E-01, -2.740465308270146E+00,  2.086968356283079E-01
-4.618563881483542E-01, -2.739043572286495E+00,  2.086267082114750E-01
-4.623853559028478E-01, -2.737621298272349E+00,  2.085566081724063E-01
-4.629144598996549E-01, -2.736198487694236E+00,  2.084865360549989E-01
-4.634437049340716E-01, -2.734775142068754E+00,  2.084164923996398E-01
-4.639730957851479E-01, -2.733351262962416E+00,  2.083464777431476E-01
-4.645026372151715E-01, -2.731926851991469E+00,  2.082764926187163E-01
-4.650323339691491E-01, -2.730501910821721E+00,  2.082065375558556E-01
-4.655621907742997E-01, -2.729076441168353E+00,  2.081366130803363E-01
-4.660922123395552E-01, -2.727650444795733E+00,  2.080667197141315E-01
-4.666224033550578E-01, -2.726223923517225E+00,  2.079968579753631E-01
-4.671527684916391E-01, -2.724796879194978E+00,  2.079270283782435E-01
-4.676833124003464E-01, -2.723369313739740E+00,  2.078572314330225E-01
-4.682140397119229E-01, -2.721941229110633E+00,  2.077874676459303E-01
-4.687449550363219E-01, -2.720512627314943E+00,  2.077177375191246E-01
-4.692760629622094E-01, -2.719083510407903E+00,  2.076480415506357E-01
-4.698073680564805E-01, -2.717653880492467E+00,  2.075783802343144E-01
-4.703388748637511E-01, -2.716223739719077E+00,  2.075087540597761E-01
-4.708705879058985E-01, -2.714793090285432E+00,  2.074391635123515E-01
-4.714025116815461E-01, -2.713361934436239E+00,  2.073696090730304E-01
-4.719346506656108E-01, -2.711930274462986E+00,  2.073000912184145E-01
-4.724670093088043E-01, -2.710498112703673E+00,  2.072306104206620E-01
-4.729995920371571E-01, -2.709065451542565E+00,  2.071611671474393E-01
-4.735324032515532E-01, -2.707632293409930E+00,  2.070917618618691E-01
-4.740654473272574E-01, -2.706198640781782E+00,  2.070223950224821E-01
-4.745987286134386E-01, -2.704764496179602E+00,  2.069530670831664E-01
-4.751322514327016E-01, -2.703329862170059E+00,  2.068837784931177E-01
-4.756660200806473E-01, -2.701894741364751E+00,  2.068145296967952E-01
-4.762000388253771E-01, -2.700459136419896E+00,  2.067453211338669E-01
-4.767343119070607E-01, -2.699023050036058E+00,  2.066761532391678E-01
-4.772688435374770E-01, -2.697586484957856E+00,  2.066070264426517E-01
-4.778036378995560E-01, -2.696149443973653E+00,  2.065379411693439E-01
-4.783386991469304E-01, -2.694711929915258E+00,  2.064688978392945E-01
-4.788740314034969E-01, -2.693273945657622E+00,  2.063998968675353E-01
-4.794096387629754E-01, -2.691835494118529E+00,  2.063309386640348E-01
-4.799455252884535E-01, -2.690396578258266E+00,  2.062620236336521E-01
-4.804816950119736E-01, -2.688957201079312E+00,  2.061931521760947E-01
-4.810181519340825E-01, -2.687517365626011E+00,  2.061243246858755E-01
-4.815549000234104E-01, -2.686077074984236E+00,  2.060555415522690E-01
-4.820919432162433E-01, -2.684636332281062E+00,  2.059868031592703E-01
-4.826292854161009E-01, -2.683195140684425E+00,  2.059181098855530E-01
-4.831669304933157E-01, -2.681753503402768E+00,  2.058494621044290E-01
-4.837048822846265E-01, -2.680311423684714E+00,  2.057808601838077E-01
-4.842431445927479E-01, -2.678868904818690E+00,  2.057123044861562E-01
-4.847817211859848E-01, -2.677425950132591E+00,  2.056437953684599E-01
-4.853206157978131E-01, -2.675982562993408E+00,  2.055753331821849E-01
-4.858598321264786E-01, -2.674538746806864E+00,  2.055069182732379E-01
-4.863993738346076E-01, -2.673094505017046E+00,  2.054385509819318E-01
-4.869392445488135E-01, -2.671649841106043E+00,  2.053702316429463E-01
-4.874794478592999E-01, -2.670204758593551E+00,  2.053019605852922E-01
-4.880199873194737E-01, -2.668759261036497E+00,  2.052337381322767E-01
-4.885608664455831E-01, -2.667313352028670E+00,  2.051655646014680E-01
-4.891020887163104E-01, -2.665867035200309E+00,  2.050974403046601E-01
-4.896436575724197E-01, -2.664420314217722E+00,  2.050293655478398E-01
-4.901855764163832E-01, -2.662973192782894E+00,  2.049613406311533E-01
-4.907278486120095E-01, -2.661525674633077E+00,  2.048933658488742E-01
-4.912704774840826E-01, -2.660077763540384E+00,  2.048254414893696E-01
-4.918134663180147E-01, -2.658629463311399E+00,  2.047575678350712E-01
-4.923568183594803E-01, -2.657180777786743E+00,  2.046897451624430E-01
-4.929005368140739E-01, -2.655731710840672E+00,  2.046219737419530E-01
-4.934446248469654E-01, -2.654282266380657E+00,  2.045542538380409E-01
-4.939890855825525E-01, -2.652832448346955E+00,  2.044865857090916E-01
-4.945339221041380E-01, -2.651382260712193E+00,  2.044189696074076E-01
-4.950791374535849E-01, -2.649931707480932E+00,  2.043514057791791E-01
-4.956247346309956E-01, -2.648480792689236E+00,  2.042838944644588E-01
-4.961707165943861E-01, -2.647029520404234E+00,  2.042164358971356E-01
-4.967170862593744E-01, -2.645577894723687E+00,  2.041490303049093E-01
-4.972638464988519E-01, -2.644125919775535E+00,  2.040816779092637E-01
-4.978110001426926E-01, -2.642673599717463E+00,  2.040143789254459E-01
-4.983585499774328E-01, -2.641220938736444E+00,  2.039471335624399E-01
-4.989064987459804E-01, -2.639767941048289E+00,  2.038799420229448E-01
-4.994548491473102E-01, -2.638314610897187E+00,  2.038128045033520E-01
-5.000036038361860E-01, -2.636860952555262E+00,  2.037457211937249E-01
-5.005527654228629E-01, -2.635406970322094E+00,  2.036786922777767E-01
-5.011023364728052E-01, -2.633952668524258E+00,  2.036117179328505E-01
-5.016523195064255E-01, -2.632498051514878E+00,  2.035447983299011E-01
-5.022027169987897E-01, -2.631043123673122E+00,  2.034779336334739E-01
-5.027535313793676E-01, -2.629587889403756E+00,  2.034111240016884E-01
-5.033047650317616E-01, -2.628132353136659E+00,  2.033443695862198E-01
-5.038564202934557E-01, -2.626676519326353E+00,  2.032776705322840E-01
-5.044084994555531E-01, -2.625220392451501E+00,  2.032110269786184E-01
-5.049610047625410E-01, -2.623763977014454E+00,  2.031444390574692E-01
-5.055139384120378E-01, -2.622307277540739E+00,  2.030779068945757E-01
-5.060673025545598E-01, -2.620850298578588E+00,  2.030114306091554E-01
-5.066210992932891E-01, -2.619393044698440E+00,  2.029450103138929E-01
-5.071753306838407E-01, -2.617935520492439E+00,  2.028786461149248E-01
-5.077299987340496E-01, -2.616477730573963E+00,  2.028123381118293E-01
-5.082851054037435E-01, -2.615019679577105E+00,  2.027460863976142E-01
-5.088406526045349E-01, -2.613561372156176E+00,  2.026798910587061E-01
-5.093966421996133E-01, -2.612102812985213E+00,  2.026137521749426E-01
-5.099530760035451E-01, -2.610644006757470E+00,  2.025476698195600E-01
-5.105099557820693E-01, -2.609184958184902E+00,  2.024816440591874E-01
-5.110672832519157E-01, -2.607725671997676E+00,  2.024156749538369E-01
-5.116250600806107E-01, -2.606266152943643E+00,  2.023497625568993E-01
-5.121832878862995E-01, -2.604806405787839E+00,  2.022839069151342E-01
-5.127419682375663E-01, -2.603346435311957E+00,  2.022181080686679E-01
-5.133011026532702E-01, -2.601886246313852E+00,  2.021523660509849E-01
-5.138606926023727E-01, -2.600425843607005E+00,  2.020866808889273E-01
-5.144207395037782E-01, -2.598965232020005E+00,  2.020210526026892E-01
-5.149812447261867E-01, -2.597504416396053E+00,  2.019554812058133E-01
-5.155422095879322E-01, -2.596043401592398E+00,  2.018899667051903E-01
-5.161036353568474E-01, -2.594582192479853E+00,  2.018245091010570E-01
-5.166655232501212E-01, -2.593120793942243E+00,  2.017591083869951E-01
-5.172278744341665E-01, -2.591659210875901E+00,  2.016937645499320E-01
-5.177906900244892E-01, -2.590197448189111E+00,  2.016284775701406E-01
-5.183539710855701E-01, -2.588735510801611E+00,  2.015632474212418E-01
-5.189177186307429E-01, -2.587273403644040E+00,  2.014980740702054E-01
-5.194819336220851E-01, -2.585811131657416E+00,  2.014329574773544E-01
-5.200466169703107E-01, -2.584348699792600E+00,  2.013678975963669E-01
-5.206117695346689E-01, -2.582886113009764E+00,  2.013028943742820E-01
-5.211773921228491E-01, -2.581423376277856E+00,  2.012379477515029E-01
-5.217434854908904E-01, -2.579960494574065E+00,  2.011730576618043E-01
-5.223100503430974E-01, -2.578497472883283E+00,  2.011082240323379E-01
-5.228770873319600E-01, -2.577034316197568E+00,  2.010434467836398E-01
-5.234445970580829E-01, -2.575571029515611E+00,  2.009787258296373E-01
-5.240125800701124E-01, -2.574107617842185E+00,  2.009140610776597E-01
-5.245810368646785E-01, -2.572644086187615E+00,  2.008494524284441E-01
-5.251499678863362E-01, -2.571180439567241E+00,  2.007848997761480E-01
-5.257193735275131E-01, -2.569716683000872E+00,  2.007204030083590E-01
-5.262892541284643E-01, -2.568252821512233E+00,  2.006559620061063E-01
-5.268596099772330E-01, -2.566788860128457E+00,  2.005915766438713E-01
-5.274304413096131E-01, -2.565324803879503E+00,  2.005272467896025E-01
-5.280017483091222E-01, -2.563860657797639E+00,  2.004629723047272E-01
-5.285735311069768E-01, -2.562396426916901E+00,  2.003987530441661E-01
-5.291457897820736E-01, -2.560932116272529E+00,  2.003345888563483E-01
-5.297185243609784E-01, -2.559467730900448E+00,  2.002704795832257E-01
-5.302917348179175E-01, -2.558003275836708E+00,  2.002064250602904E-01
-5.308654210747765E-01, -2.556538756116959E+00,  2.001424251165915E-01
-5.314395830011049E-01, -2.555074176775882E+00,  2.000784795747510E-01
-5.320142204141253E-01, -2.553609542846674E+00,  2.000145882509831E-01
-5.325893330787481E-01, -2.552144859360489E+00,  1.999507509551139E-01
-5.331649207075928E-01, -2.550680131345898E+00,  1.998869674905992E-01
-5.337409829610145E-01, -2.549215363828350E+00,  1.998232376545458E-01
-5.343175194471340E-01, -2.547750561829627E+00,  1.997595612377314E-01
-5.348945297218781E-01, -2.546285730367307E+00,  1.996959380246287E-01
-5.354720132890194E-01, -2.544820874454218E+00,  1.996323677934234E-01
-5.360499696002262E-01, -2.543355999097901E+00,  1.995688503160410E-01
-5.366283980551175E-01, -2.541891109300063E+00,  1.995053853581686E-01
-5.372072980013193E-01, -2.540426210056060E+00,  1.994419726792787E-01
-5.377866687345334E-01, -2.538961306354323E+00,  1.993786120326559E-01
-5.383665094986062E-01, -2.537496403175846E+00,  1.993153031654200E-01
-5.389468194856029E-01, -2.536031505493647E+00,  1.992520458185543E-01
-5.395275978358921E-01, -2.534566618272225E+00,  1.991888397269307E-01
-5.401088436382326E-01, -2.533101746467012E+00,  1.991256846193395E-01
-5.406905559298617E-01, -2.531636895023879E+00,  1.990625802185147E-01
-5.412727336965993E-01, -2.530172068878554E+00,  1.989995262411655E-01
-5.418553758729473E-01, -2.528707272956121E+00,  1.989365223980028E-01
-5.424384813421992E-01, -2.527242512170480E+00,  1.988735683937729E-01
-5.430220489365553E-01, -2.525777791423815E+00,  1.988106639272849E-01
-5.436060774372412E-01, -2.524313115606068E+00,  1.987478086914435E-01
-5.441905655746352E-01, -2.522848489594408E+00,  1.986850023732810E-01
-5.447755120283942E-01, -2.521383918252718E+00,  1.986222446539895E-01
-5.453609154275975E-01, -2.519919406431041E+00,  1.985595352089545E-01
-5.459467743508778E-01, -2.518454958965095E+00,  1.984968737077876E-01
-5.465330873265795E-01, -2.516990580675715E+00,  1.984342598143638E-01
-5.471198528328992E-01, -2.515526276368362E+00,  1.983716931868521E-01
-5.477070692980521E-01, -2.514062050832584E+00,  1.983091734777551E-01
-5.482947351004295E-01, -2.512597908841512E+00,  1.982467003339426E-01
-5.488828485687699E-01, -2.511133855151334E+00,  1.981842733966915E-01
-5.494714079823275E-01, -2.509669894500798E+00,  1.981218923017191E-01
-5.500604115710584E-01, -2.508206031610676E+00,  1.980595566792247E-01
-5.506498575157954E-01, -2.506742271183280E+00,  1.979972661539260E-01
-5.512397439484431E-01, -2.505278617901941E+00,  1.979350203450998E-01
-5.518300689521717E-01, -2.503815076430499E+00,  1.978728188666209E-01
-5.524208305616131E-01, -2.502351651412808E+00,  1.978106613270026E-01
-5.530120267630660E-01, -2.500888347472239E+00,  1.977485473294377E-01
-5.536036554947077E-01, -2.499425169211168E+00,  1.976864764718388E-01
-5.541957146468106E-01, -2.497962121210481E+00,  1.976244483468849E-01
-5.547882020619513E-01, -2.496499208029099E+00,  1.975624625420564E-01
-5.553811155352510E-01, -2.495036434203451E+00,  1.975005186396848E-01
-5.559744528145933E-01, -2.493573804247013E+00,  1.974386162169940E-01
-5.565682116008656E-01, -2.492111322649807E+00,  1.973767548461438E-01
-5.571623895481922E-01, -2.490648993877925E+00,  1.973149340942751E-01
-5.577569842641897E-01, -2.489186822373034E+00,  1.972531535235578E-01
-5.583519933102080E-01, -2.487724812551901E+00,  1.971914126912321E-01
-5.589474142015841E-01, -2.486262968805928E+00,  1.971297111496575E-01
-5.595432444079133E-01, -2.484801295500652E+00,  1.970680484463607E-01
-5.601394813532963E-01, -2.483339796975303E+00,  1.970064241240800E-01
-5.607361224166270E-01, -2.481878477542304E+00,  1.969448377208158E-01
-5.613331649318495E-01, -2.480417341486835E+00,  1.968832887698782E-01
-5.619306061882494E-01, -2.478956393066345E+00,  1.968217767999347E-01
-5.625284434307314E-01, -2.477495636510105E+00,  1.967603013350617E-01
-5.631266738601106E-01, -2.476035076018745E+00,  1.966988618947929E-01
-5.637252946333988E-01, -2.474574715763810E+00,  1.966374579941697E-01
-5.643243028641142E-01, -2.473114559887287E+00,  1.965760891437934E-01
-5.649236956225733E-01, -2.471654612501179E+00,  1.965147548498749E-01
-5.655234699361976E-01, -2.470194877687054E+00,  1.964534546142869E-01
-5.661236227898350E-01, -2.468735359495590E+00,  1.963921879346167E-01
-5.667241511260663E-01, -2.467276061946154E+00,  1.963309543042194E-01
-5.673250518455256E-01, -2.465816989026362E+00,  1.962697532122682E-01
-5.679263218072301E-01, -2.464358144691641E+00,  1.962085841438115E-01
-5.685279578289130E-01, -2.462899532864801E+00,  1.961474465798258E-01
-5.691299566873379E-01, -2.461441157435626E+00,  1.960863399972677E-01
-5.697323151186633E-01, -2.459983022260428E+00,  1.960252638691330E-01
-5.703350298187652E-01, -2.458525131161646E+00,  1.959642176645090E-01
-5.709380974435937E-01, -2.457067487927427E+00,  1.959032008486314E-01
-5.715415146095136E-01, -2.455610096311223E+00,  1.958422128829391E-01
-5.721452778936755E-01, -2.454152960031363E+00,  1.957812532251329E-01
-5.727493838343616E-01, -2.452696082770671E+00,  1.957203213292311E-01
-5.733538289313477E-01, -2.451239468176065E+00,  1.956594166456264E-01
-5.739586096462868E-01, -2.449783119858143E+00,  1.955985386211447E-01
-5.745637224030579E-01, -2.448327041390815E+00,  1.955376866991023E-01
-5.751691635881648E-01, -2.446871236310894E+00,  1.954768603193657E-01
-5.757749295510934E-01, -2.445415708117734E+00,  1.954160589184082E-01
-5.763810166047116E-01, -2.443960460272827E+00,  1.953552819293700E-01
-5.769874210256475E-01, -2.442505496199446E+00,  1.952945287821199E-01
-5.775941390546907E-01, -2.441050819282256E+00,  1.952337989033133E-01
-5.782011668971644E-01, -2.439596432866970E+00,  1.951730917164491E-01
-5.788085007233551E-01, -2.438142340259956E+00,  1.951124066419377E-01
-5.794161366688929E-01, -2.436688544727901E+00,  1.950517430971561E-01
-5.800240708351607E-01, -2.435235049497448E+00,  1.949911004965101E-01
-5.806322992897098E-01, -2.433781857754841E+00,  1.949304782514973E-01
-5.812408180666759E-01, -2.432328972645579E+00,  1.948698757707692E-01
-5.818496231671800E-01, -2.430876397274083E+00,  1.948092924601902E-01
-5.824587105597635E-01, -2.429424134703350E+00,  1.947487277229029E-01
-5.830680761808148E-01, -2.427972187954611E+00,  1.946881809593916E-01
-5.836777159349719E-01, -2.426520560007030E+00,  1.946276515675411E-01
-5.842876256955867E-01, -2.425069253797344E+00,  1.945671389427041E-01
-5.848978013051338E-01, -2.423618272219567E+00,  1.945066424777639E-01
-5.855082385756593E-01, -2.422167618124666E+00,  1.944461615631959E-01
-5.861189332892108E-01, -2.420717294320254E+00,  1.943856955871337E-01
-5.867298811983004E-01, -2.419267303570273E+00,  1.943252439354344E-01
-5.873410780263242E-01, -2.417817648594710E+00,  1.942648059917392E-01
-5.879525194680405E-01, -2.416368332069279E+00,  1.942043811375439E-01
-5.885642011899970E-01, -2.414919356625148E+00,  1.941439687522580E-01
-5.891761188310030E-01, -2.413470724848640E+00,  1.940835682132737E-01
-5.897882680025883E-01, -2.412022439280944E+00,  1.940231788960308E-01
-5.904006442894498E-01, -2.410574502417859E+00,  1.939628001740806E-01
-5.910132432499322E-01, -2.409126916709499E+00,  1.939024314191545E-01
-5.916260604164855E-01, -2.407679684560036E+00,  1.938420720012273E-01
-5.922390912961476E-01, -2.406232808327424E+00,  1.937817212885859E-01
-5.928523313709889E-01, -2.404786290323163E+00,  1.937213786478923E-01
-5.934657760986249E-01, -2.403340132812022E+00,  1.936610434442549E-01
-5.940794209126683E-01, -2.401894338011803E+00,  1.936007150412917E-01
-5.946932612232120E-01, -2.400448908093091E+00,  1.935403928011967E-01
-5.953072924173213E-01, -2.399003845179024E+00,  1.934800760848104E-01
-5.959215098595194E-01, -2.397559151345046E+00,  1.934197642516850E-01
-5.965359088922596E-01, -2.396114828618691E+00,  1.933594566601502E-01
-5.971504848364311E-01, -2.394670878979352E+00,  1.932991526673834E-01
-5.977652329918524E-01, -2.393227304358064E+00,  1.932388516294762E-01
-5.983801486377478E-01, -2.391784106637294E+00,  1.931785529015012E-01
-5.989952270332640E-01, -2.390341287650727E+00,  1.931182558375811E-01
-5.996104634179593E-01, -2.388898849183068E+00,  1.930579597909556E-01
-6.002258530123082E-01, -2.387456792969840E+00,  1.929976641140507E-01
-6.008413910181942E-01, -2.386015120697199E+00,  1.929373681585446E-01
-6.014570726194374E-01, -2.384573834001734E+00,  1.928770712754392E-01
-6.020728929822706E-01, -2.383132934470300E+00,  1.928167728151235E-01
-6.026888472558805E-01, -2.381692423639827E+00,  1.927564721274485E-01
-6.033049305728881E-01, -2.380252302997160E+00,  1.926961685617876E-01
-6.039211380498809E-01, -2.378812573978887E+00,  1.926358614671120E-01
-6.045374647879269E-01, -2.377373237971177E+00,  1.925755501920560E-01
-6.051539058730715E-01, -2.375934296309628E+00,  1.925152340849843E-01
-6.057704563768764E-01, -2.374495750279118E+00,  1.924549124940634E-01
-6.063871113569244E-01, -2.373057601113655E+00,  1.923945847673275E-01
-6.070038658573543E-01, -2.371619849996240E+00,  1.923342502527504E-01
-6.076207149093532E-01, -2.370182498058740E+00,  1.922739082983089E-01
-6.082376535317182E-01, -2.368745546381747E+00,  1.922135582520559E-01
-6.088546767313536E-01, -2.367308995994464E+00,  1.921531994621885E-01
-6.094717795037997E-01, -2.365872847874585E+00,  1.920928312771122E-01
-6.100889568337683E-01, -2.364437102948184E+00,  1.920324530455152E-01
-6.107062036956741E-01, -2.363001762089606E+00,  1.919720641164339E-01
-6.113235150541350E-01, -2.361566826121369E+00,  1.919116638393199E-01
-6.119408858645438E-01, -2.360132295814064E+00,  1.918512515641113E-01
-6.125583110735672E-01, -2.358698171886269E+00,  1.917908266413004E-01
-6.131757856196909E-01, -2.357264455004466E+00,  1.917303884219998E-01
-6.137933044337496E-01, -2.355831145782956E+00,  1.916699362580133E-01
-6.144108624394607E-01, -2.354398244783792E+00,  1.916094695019028E-01
-6.150284545539616E-01, -2.352965752516702E+00,  1.915489875070553E-01
-6.156460756883320E-01, -2.351533669439041E+00,  1.914884896277529E-01
-6.162637207481544E-01, -2.350101995955721E+00,  1.914279752192400E-01
-6.168813846340188E-01, -2.348670732419165E+00,  1.913674436377895E-01
-6.174990622420911E-01, -2.347239879129262E+00,  1.913068942407729E-01
-6.181167484646206E-01, -2.345809436333326E+00,  1.912463263867258E-01
-6.187344381905000E-01, -2.344379404226064E+00,  1.911857394354167E-01
