1.398198198198198350e+00,1.346096096096096151e+00,3.647895373537697328e-01,6.019027366337200924e+00,2.075526678047310558e-01,-1.283783783783783861e+01,1.495978700000000000e+12,1.010000000000000009e+00,0.000000000000000000e+00,5.134928100572452969e+00,2.036057225760081302e+00,2.460882871977074537e+06,6.412842297027160645e+09
5.679279279279279891e+00,1.425778778778778744e+01,5.440395686396738206e+00,2.484342538874811268e+00,5.088185098606891721e+00,-1.373873873873873919e+01,1.495978700000000000e+12,1.409057625574321460e+00,7.856558506390776131e-02,8.781451169550955171e+00,-1.442914059969670815e+00,2.461084999999957625e+06,6.403023329464191437e+09
5.756756756756756799e-01,4.342952952952953360e+00,4.302000750861698641e+00,5.220264069028083931e+00,4.383763923027198750e+00,1.058558558558558360e+01,1.495978700000000000e+12,1.010000000000000009e+00,9.855873207405885239e-02,9.424777960769379348e+00,-2.095940178849485136e+00,2.461084998639763799e+06,6.402644328264720917e+09
1.249549549549549665e+00,3.306656656656656423e+00,1.792500312859041101e+00,3.949790163071851712e+00,3.188763714454504683e+00,2.987987987987988703e+00,3.678050329601040649e+11,1.045955975761015111e+01,2.991559299258007787e+00,4.176575839659056655e+00,3.125869555132713806e+00,2.460883664981222246e+06,6.378161140227174759e+09
7.738738738738739631e-01,8.712202202202202983e+00,3.585000625718082201e+00,5.006421926441391612e+00,4.264263902169928677e+00,8.573573573573572304e+00,1.495978700000000000e+12,1.010000000000000009e+00,7.973317234972121526e-02,8.977570423093171215e+00,-1.650431741750138848e+00,2.461085000000000000e+06,6.402642902051285744e+09
1.200000000000000178e+00,1.366961961961961869e+01,1.496894998106848229e+00,6.352369529781163315e-01,3.390026907477273976e+00,-1.576576576576576016e+00,3.426033320138787842e+11,1.355772011783680320e+01,3.061384921712483553e+00,0.000000000000000000e+00,2.682376299305079925e+00,2.460971919451125432e+06,1.282725589265705275e+04
5.459459459459460318e-01,6.975705705705705917e+00,1.729605565039425530e+00,6.918422260157702786e-02,6.069343164592893025e+00,-2.837837837837838606e+00,4.012302699238051758e+11,1.500000000000000000e+01,3.026557406341008338e+00,0.000000000000000000e+00,5.055957705674293479e+00,2.460875000000000000e+06,6.376761356255398750e+09
6.908108108108108603e+00,1.137296296296296205e+01,5.176237745554353786e+00,2.629000458859926947e+00,4.698237662125276159e+00,4.309309309309309555e+00,1.495978700000000000e+12,1.010000000000000009e+00,0.000000000000000000e+00,7.044694717631042380e+00,1.340688902641185010e-01,2.460892963121514302e+06,6.412843752654924393e+09
9.415315315315316624e+00,1.360100100100100073e+00,3.358579533567466413e+00,2.515789912784618942e-02,4.591316590831929778e-01,5.180180180180180116e+00,1.495978700000000000e+10,1.202934059005828393e+00,3.037668807396613602e+00,5.457777895829265091e+00,-3.141592653589793116e+00,2.460965304077599198e+06,5.112136516506442604e+03
2.924324324324324653e+00,9.230350350350351007e+00,1.559789745926463800e+00,2.767368904063080670e+00,1.471737098979002178e+00,9.114114114114112652e+00,2.433381319222397156e+11,1.010000000000000009e+00,1.640919404178271535e-01,9.424777960769379348e+00,3.141592653589793116e+00,2.460875000000000000e+06,6.607012174045223236e+09
